"","Rating","Text"
"790",5,"  Best movie of all time I love it the 1st one was ok but ""Jumanji: Welcome to the Jungle"" was amazing the best ever"
"791",2,"  This ""comedy"" offers very little when it comes to laughs. Most, if not all attempts at jokes fail miserably. If you're looking for a funny movie, this one is certainly not for you."
"792",2.5,"  The latest spin on a classic is certainly entertaining with some great jokes sprinkled throughout. The individual star powers of veteran comedians the Rock, Jack Black, Kevin Hart, and Karen Gillan, as well as their chemistry cannot be denied. But the entertainment value of Jumanji really stops there. Being a light-hearted comedy, Jumanji can't be faulted for its lack of character development or many plot holes. However, the supposed climax of the movie seemed extremely forced and hastily made. Jumanji will give you some good laughs, but it's not a movie you will be thinking about days after you watch it, or minutes"
"793",4,"  I liked this movie a lot. Is it predictable? Sure. Is it silly? Of course. But the cast of characters have a good interplay and the comic timing is great. Jack Black should make a career out of playing teenage girls. I didn't like the original, I thought it took itself far too seriously in spite of the fact that Robin Williams was the lead. This was different and stood alone for me."
"794",5,"  very enjoyable film. spent boxing day afternoon in the cinema watching this, very funny and enjoyable, which is what a film should be"
"795",4,"  good to see Jumanji back after a long gap!! it's a good movie fun to watch"
"796",4,"  I can't say much bad about this film. The contrast to the mess that was star wars was clear. All the characters did a sterling job, but Jack Black was in a league of his own. Simply wonderful acting. Madison Iseman was so hilarious as Bethany that I was very sad when I knew she wasn't going to be in the whole film. The film is funny, its engaging, the Rock is entertaining as ever, Kevin Hart is great. The game scenario with lives is a very nice idea and works well. The only negative things I would say is that the villain was unconvincing and perhaps unnecessary, Karen Gillan only really got one moment to shine (and for some reason didn't lose two lives), and the long cheesy ending was unnecessary. Still overall cohesive and they didn't overdo the CGI. Very good film."
"797",3.5,"  Jumanji: Welcome to the Jungle is just what the world needed. The movie, while very fictitious and unbelievable in some parts, stays true to the original board game shown in the first Jumanji movie that featured Robin Williams. However, this movie added a modern spin, being shown as a Nintendo game console rather than the traditional board game.The acting was very good as well. Dwayne Johnson did a great job and turned around from a few mediocre performances - particularly Baywatch. This was also a good return by Jack Black, who hasn't been on the scene for a few years. He did a phenomenal job acting as a teenage girl. Kevin Hart did a good job as well as well. He was funny, almost trying too hard at times, and did a fine job being dramatic. Finally, Karen Gillen did a nice job as an innocent, hard-working student turned into a badass female who saved the crew multiple times.Overall, performed an exceptional feat: it followed up an original movie with an equal or better performance. The movie generates positive emotions and the ending, however confusing it may be, did a nice job wrapping up loose ends. The star studded cast did not disappoint this time."
"798",5,"  This movie was downright hilarious and entertaining!"
"799",4,"  It's such a funny stupid movie! ;)"
"800",5,"  My 12 year old son LOVES the original Jumanji so he had to go see this one. We went last night. He loved it, and I have to admit that I couldn't have enjoyed it more myself. Nothing was inappropriate for his age in my opinion, it was funny and the story was up to date. Very enjoyable.....5 stars!!!!"
"801",3.5,"  Fun movie but not appropriate for young children."
"802",5,"  Such a great movie with characters! Was really worth watching! Definitely gonna buy this one on blue ray"
"803",5,"  Well written screenplay, and well executed overall!"
"804",4,"  Just enough gimmick for everyone in the family to enjoy... funny, family-friendly adventure with a few animal laughs and a few lessons to follow. Grandparents bring the grandkids."
"805",5,"  I love this movie it is hilarious (even though I haven't seen it yet.Plus it has Kevin Hart in it"
"806",4,"  A perfect sequel. On another note.....Is the Rock in all movies?"
"807",4,"  This movie was action-packed, well-acted, and fun to watch in general, surpassing the original."
"808",4.5,"  Dwayne Johnson was one of the key standouts in this film. Jack Black & also Karen. They did a great job playing their characters."
"809",5,"  Great fun, comedy and action beats. Outweighed all expectations going in!"
"810",5,"  Amazing! Critics don't give it enough credit. They're probably too busy getting paid by disney to give TLJ 5 stars to actually enjoy it."
"811",2.5,"  Does it have funny moments? Sure. However Dwayne Th Rock Johnson once more manages to bring to the screen the same single layer character he has played in every single movie in the last couple of years. The movie does have some interesting things, but nothing to make it special."
"812",2,"  This was a halarious movie that the whole family enjoyed. It is so rare that my family can find a movie that we all agree on watching. This was overall an amazing movie."
"813",5,"  As far as action-comedies go, this is one of the best of all-time. The premise may be a bit silly (esp. if you never saw the original), but put that aside and you have a movie that is action-packed and full of laughs, without ever failing in either. One of the most entertaining times you can have in the theater!"
"814",4.5,"  A worthwhile comedy that was true to the format of the original. All the characters were well played with no real holes in the acting throughout. A good family film if you don't mind a few penis jokes. (they were biological)"
"815",4.5,"  this was part 2 thank goodness . so tired of remakes . I love the update from board game to video game. the game versions were choosen well. Kevin hart was actually funny in a movie . rock and jack black were convincely funny also. felt like i was playing the game with them. looking forward to a good part 2."
"816",5,"  Jumanji was a fun film to watch. A classic go to the theater, grab some food, and have a great couple of hours. The movie is very funny as there are quite a few occasions the whole audience was laughing."
"817",5,"  This was a great movie! My husband and I went to see it during our Christmas vacation. We had heard good things about it, but we were still surprised by how much we laughed out loud!"
"818",4.5,"  Muy divertido y entretenida"
"819",5,"  Good movie. Had a smile on my face from start to finish. As for the critics score. Movie wasn't liberal enough for them."
"820",4.5,"  Jumanji was no masterpiece, in fact it was panned by critics when it released. This sequel is a fun/entertaining adventure flick that keeps your focus with funny new exciting characters & is also very respectful of the 1995 version. It is standalone film that takes place in the world of Jumanji. One of THE best standalone sequels I've seen."
"821",3.5,"  Very, very good action comedy. Loved the concept of actors playing two different characters at ones. Jack Black as a teenage girl in a man's body was especially good. More emotional impact than you would expect. Could watch movies like this every day."
"822",4,"  I really thought this movie was going to be awful, however, I was shocked at how much fun I had at this movie."
"823",5,"  Haven't seen such a funny movie in a while suitable for families, teens as well as adults. The case did an excellent job and the visual effects are superb."
"824",0.5,"  This is a shame to late Robert Williams masterpiece Jumanji I really want my time and money back from watching this trash!"
"825",5,"  I thought I was going to hate this film. I thought that this film was going to ruin my experience with Robin Williams' classic original film but I was WRONG. This film was a fun ride from beginning to end, all the characters were funny and I thought that the direction they went with was perfect for a new generation of kids who'll then be curious to watch the original Jumanji. I thought that this was a faithful sequel and I would buy it on DVD / Blu-Ray."
"826",3,"  Trying my new Movie Pass out here..... this was an OK popcorn flick. The four main actors had really good chemistry, with Jack Black being the stand-out. There were some pretty funny moments too and more penis jokes than I was expecting. The Easter eggs from the original Jumanji were fun when they popped up, but this this definitely not a remaking or squeal. The villain was pretty bad.... you could literally edit him out and not even notice. The high school kids were super genetic and boring too. Overall, I would recommend if you have Movie Pass or if this ever comes out on Netflix...."
"827",4,"  Gives a 90s movie feel but equipped with modern visuals and effects. Jumanji gives delightful humor, well acting characters and a sufficient plot which make it one of the better comedy films of recent time"
"828",2.5,"  Surprisingly this film turned out better than I had predicted it to be. The previews showed most of the funny parts but there are plenty more in the film to keep interest going. I enjoyed the references to the original game plus Murray (present) from Flight of the Conchords is in this film, what could go wrong. The movie does have a lot of CGI and i've become kind of desensitized to it. The acting is about what you'd expect from the cast. Hart and Black are the comedians and they're on their game for the most part there's not much from the other cast, aside from the Rock who I swear is typecast. The story is ok, and it reminded me a lot of Uncharted (the video game series on PS3 and 4). The teen actors had a short part and that was ok because they were kind of throw away anyway. I may only be in my 30s but man kids these days are so spoiled rotten and vain. At least that's what this movie has you believe. The movie feels a bit too long in the tooth, as in I can guess wahs would be checking their watches during the last third of the film. It wasn't a bad film it just could have been better. That's why I gave it 2.5 stars out of 5."
"829",4,"  This movie was a nice homage to the genius Jumanji movie and a tribute to Robin Williams. I like it's relevance to modern day, but at points it gets confusing."
"830",5,"  I Liked the penis jokes??????"
"831",5,"  My wife and I found Jumanji to be a great movie. Action, Adventure, Story, and a boatload of humor. Definitely a case where I feel you need to go with the Audience Score rather than the 'Critic' score."
"832",3.5,"  Okay first with the bad: the villain is so absurd. He's supposed to be Van Pelt, and this is supposed to be a sequel; and yet these two couldn't be anymore different. He's just some gross edgelord.There are indeed severe cliches in the film. They aren't constant, but some really stand out. The romance especially; freaking skipping rocks and no subtly.However I still recommend the film. It is surprisingly good with its comedy, which I would not expect from remake/sequels. Both the character interaction and the chaos of the setting work incredibly well. And the action is also better; you can actually see what's going on and the editing is not trying to use BS cuts and blurs."
"833",4.5,"  In short: I liked it much more than 'Last Jedi.'This movie does what it does. It's based on a franchise and it's unique. It's cliche and new. Most of all it's enjoyable and goes about its business effectively. It's easily the best of this winter's big budget movies."
"834",3,"  I kinda loved it? I mean, nothing can top the original movie (nostalgia is a helluva drug), but this was fun and fresh in a different kinda way. Jack Black absolutely steals this riot of a movie. While I wish they would have honored Robin Williams in some way throughout the film (not even a mention? Binch please.), everyone brought their A-game and the ride was a blast. One other quick note: Nick Jonas, stick to making forgettable pop music. You suck in front of a camera."
"835",4,"  This is one of the sequels we've gotten this year (along with John Wick 2 and Blade Runner 2049) that might be better than the original. Great cast, interesting plot/premise, even supporting cast members like Rhys Darby and Nick Jonas (to my surprise) had some laughs. The only main problem I would have to say effects the movie would be the way Kevin Hart and Karen Gillan portray their kids. Dwayne Johnson and Jack Black have a lot of fun with the characters that their given, especially when Black has to interpret a stereotypical teenage girl, but Hart and GIllan seem to be almost completely different characters once we see them in the game."
"836",3.5,"  It was a funny and an interesting film to watch, the mixture of action, drama, and comedy blends in perfectly, we get to see more new discoveries in the game than its 1995 counterpart, I came out of the Theaters satisfied"
"837",4,"  funny and creative take on a video game movie"
"838",4.5,"  so fresh that it actually could have been a complete new story, very funny. My family loved it!"
"839",4,"  I wasn't sure how I was going to feel about it, but Jumanji was actually pretty good."
"840",4.5,"  I was one of those ppl who doubted this movie when the trailers release. I will never judge a movie before seeing it again because this is one of my favorite fantasy/adventure movies now."
"841",5,"  It was hilarious and fun! Loved how everything wrapped up, and it gave a nice message."
"842",4,"  Despite a few critics disliking this movie, I actually enjoyed Jumanji a lot. I liked the characters, I liked the story, and the jokes. This is definitely one of the better movies in 2017."
"843",3.5,"  Not bad, Hollywood. Not bad. I must admit. I was very against this movie when I first heard about it. I was a fan in childhood of the original, and I only went to the film when I heard good things about it through word-of-mouth. I think the high point of the film was they found a way to pay homage to the original, but make it their own. Also, they actually delved into some character before diving into the plot which is an old storytelling trope not seen much anymore. Unfortunately, the strongest arc was not the lead character, but of Bethany's. They delved with the vague ""friendship"" in other areas which is weaker. And, another weakness is adult actors in the film plays their typical role and brings nothing new to their performances here. Are The Rock and Kevin Hart one trick ponies?I'll keep the word of mouth going. It was good. I recommend."
"844",5,"  Actually very funny! LOVE how they tied in the first Jumanji!"
"845",4.5,"  I liked the film a lot. One of the funniest movies in years! Loved Karen and Dwayne Johnson."
"846",4,"  Solid fun with some great acting and homages to original film. Laugh out loud moments and cared about the journey of each character."
"847",5,"  Great chemistry between Dwayne Johnson & Kevin Hart. Also Dwayne & Karen Gillan. Jack Black & Karen Gillan. Even the Jonas brother does a pretty good job."
"848",4.5,"  Jumanji was hilarious! & action-packed. Well worth the trip to the movies on this friday night."
"849",4.5,"  Really funny, pure enternainment, movie didnt take itself so serious. Pure <3"
"850",5,"  loved the movie, excellent writing!!!!"
"851",5,"  Fabulous family fun. Actors not afraid to take the tip out of themselves and a smouldering Rock is the icing on thev proverbial cake. Wonderfully reminiscent of 80's movies - big fun movies without smutty jokes or questionable language. no wonder its been a hit. The only remaining question is - when do they make another one?"
"852",3,"  Jumanjii is suppose to be a fun, action flick that espouses family-friendly morals. To this end, it largely succeeds. However, I don't know if I just miss the performance of Robin Williams, but this sequel does not seem to have the heart, that made the original unique. By painting the main characters with broad strokes, the writers lost an opportunity to really turn a 3-star movie into a four-star classic. In any case, it is fun, but not very clever. The kids will like it."
"853",5,"  It was awesome hearing jumanji being the biggest movie seller ....definitely an awesome movie ...congrats to the amazing cast"
"854",4.5,"  Jumanji is best film I've ever seen so far this year. I would so watch it over and over again. The Rock, Karen Gillan, & Jack Black were hilarious."
"855",5,"  Jumanji was far more entertaining than Star Wars."
"856",3,"  Harmless fun - you can see it with your kids without being embarrassed. Won't win any awards, but funny dialogue, even though there is a sappy ending."
"857",1.5,"  Kevin Hart and Jack Black combined still does not even come closer to Robin Williams' original perfomance"
"858",3.5,"  3.5 An enjoyable continuation of the Jumanji story with a number of nice call-backs to the original to keep this new story within the same universe."
"859",5,"  Really fun show. Jack Black is amazing, they all are really, everyone did a really great job, very fun, well thought out. All in all, great fun!"
"860",0.5,"  Unwatchable, typical, Hollywood JUNK. Why do people think its ok to pay for this crap? PC Hollywood junk is taking over and you people are allowing it to happen. STOP SEEING THIS CRAP."
"861",3.5,"  Not terrible. It has some funny moments, but it's not my kind of movie. If you are a fan of Dwayne Johnson or Kevin Hart, you'll probably like this movie. It's just not my thing. Karen Gillan was pretty hilarious though."
"862",4.5,"  They did a much better job developing each character is this film then they did in the 1st."
"863",3.5,"  'Welcome to the Jungle' overhauls the mechanics of the original and tries to make it relevant for its modern audience. Though, its star-studded-ness and hilarious banter only lazily makes up for its underwhelming plot. If you want to see it for nostalgia, don't. See it for Jack Black."
"864",5,"  My daughter and I loved Dwayne Johnson performance. He really does a great job bringing the fun!!!"
"865",4,"  Funny movie. Dwayen Johnson as usual at his best. Kevin hart and Jack black has done amazing work. Action is good and funny. Movie as many funny scenes and i love amazing chemistry between all top star cast especially between Kevin Hart and Dwayne Johnson. Movie get slight predictable towards the end but I would still recommend watching it."
"866",2.5,"  Puntaje Original: 5.5Un gui�n infantil, con personajes aunque torpes y no bien desarrollados resultan simpáticos; en general Jumanji; Welcome to the Jungle aborda ciertos temas que pudieron llegar a ser interesantes pero no son eficazmente trabajados."
"867",4.5,"  Finally checked it out and not as good as I expect seeing the box office but still a good movie very entertaining."
"868",0.5,"  so bad they didnt even bother with cool puzzles or cleverness or any real good jokes really. just missed opportunity for a good vid. watch skull island instead. laaaaaame"
"869",5,"  Without offense to rotten tomatoes.... you guys need a new review board. One of the best sequels to come along this year with as much heart and storytelling as the original and even more funny. A cinematic triumph."
"870",3.5,"  didn't think they could pull off a sequel worthy of the first movie... i was wrong... and thank you Jack Black for the laughs"
"871",3.5,"  Not quite as adventurous as it should be, and it has some annoying moments (especially Kevin Hart and Jack Black), but still, it is exciting and absolutely hilarious!"
"872",3,"  Its not perfect. But certainly entertaining."
"873",3.5,"  Just a lot of fun. Strays significantly from the original, but who cares?"
"874",4,"  Dwayne Johnson and Kevin Hart re-team in the ever so bankable adventure romp, chock full of more laughs than most comedies, as gamers sucked into the titular game, forced to work together. If fun at the movies is your go-to, go to this one then."
"875",4,"  It's been a while since I watched the original Jumanji, though I was curious as to whether this film would be trying to steal the thunder of that classic film. I was pleasantly surprised to find that this new Jumanji took a unique and more light-hearted twist on the existing story, personally, I would recommend this film if you aren't looking for something too heavy or deep to watch - this film doesn't steal from the original more than it lightly celebrates it whilst it does it's own thing."
"876",3,"  Jumanji is a family comedy that doesn't take too much from the original ,the film itself is well made and has an all star cast !"
"877",4,"  This film does a good job of not taking itself too seriously. The fantasy setting provides an easy-going take on a high-stakes adventure.The laughs come often and feel genuine. Every character really comes to life once our stars take over inside ""Jumanji.""The fun pokes at 90s culture and video game aesthetics are well placed. There is a teaspoon of reminiscence for the original Jumanji but the movie is entirely its own. It is far from deep but touches on some lessons that are well-founded and agreeably useful for teenagers and pre-teens alike."
"878",5,"  I took my daughters to this movie. We could not stop laughing the whole movie. We want to see another sequel. This is excellent family fun I recommend for anyone who wants a fun family night at the movies."
"879",4.5,"  This was a very good & entertaining film"
"880",3.5,"  Possibly the most predictable film plot of all time, the terror of Jumanji is lost. Is it a bad movie however? Not at all. The awkward adaption to their unwanted heroism and urine handles makes the film warm and fun in an industry where everything doesn't have to be so bitter and serious. Would I pick it up on DVD? Probably not. Would I recommend a trip out to see it? Without a doubt. Just remember you're facilitating Dwayne's clear ambition to rule the planet. With Ready Player One and Tomb Raider on the way, it was nice to see a video game film which wasn't annihilated and it gives me hope for those to come.Jumanji's evolution in a struggle for survival and murder of children makes me wonder if a sequel as anything new to offer. Spencer and Martha's decision to return to reality however may have shot down an opportunity to drive a worthy of interest sequel. It was bloody funny though.7.4 / 10"
"881",5,"  Way better than the original."
"882",4,"  Hilarious, Epic, Amusing, and Great Actors."
"883",5,"  It respected the first one in the best way possible!"
"884",3.5,"  Far better than I thought it would be! If you're looking for a good laugh and something to take your mind of things for an hour or two, this film's a good de-stresser."
"885",3,"  Good time at the movies - a popcorn flick worth seeing."
"886",3,"  Fun satisfying semi-sequel to the original. The idea is well done. Jack Black, Karen Gillian, Kevin Hart, and the Rock are all really good. They each have their moment to shine. It's a solid film, with a lot of laughs."
"887",5,"  To be fair, JUMANJI 2 is a much better, more cohesive, more coherent and more satisfying movie and also far more effective family fare, overall than JUSTICE LEAGUE & the new STAR WARS. Faint praise, to be sure but hey, it's factual."
"888",4.5,"  An adventure for those who seek to find a way to leave their world behind.. Welcome to the Jungle. Jumanji is an adventurous comedy film featuring Dwayne Johnson (Spencer, Dr. Smolder Bravestone), Kevin Hart (Fridge, Franklin ""mouse"" Finbar), Jack Black (Bethany, Professor Sheldon ""Shelly"" Oberon), and Karen Gillan (Martha, Ruby Roundhouse). When these four high school students are assigned detention together, they discover a video game called Jumanji. They get sucked into the game as the characters they chose with separate unique strengths and weaknesses along with three lives. The four are challenged by a stair case of levels and the only way to return home is to win the game. Director of Jumanji, Jake Kasdan, has also directed movies including: Zero Effect, Orange County, The TV Set, Walk Hard: The Dewey Cox Story, Bad Teacher, and Sex Tape. Jumanji is extremely comical, the actors play out their characters very well. Jack Black, for example, plays the role of an self centered, vain teenaged girl and does a very good job. Also, there is a lot of action placed in the different levels putting you on the edge of your seat. However, there are some sexual jokes that complement as to why I would not recommend for viewers under age. Like the movie: The Jungle Book, the setting and scenery is absolutely beautiful. The humor and adventure is similar to that in Hook and Night at the Museum. I'd rate Jumanji four and a half out of five stars, so get your tickets before they sell out and try not to drink much soda."
"889",4.5,"  SUPER entertaining and surprisingly original, this sequel to Jumanji is a LOT better than it has any right to be. Loved it!"
"890",4.5,"  Any gamer will WANT to see this! It was brilliantly funny in all the right places."
"891",5,"  Unexpectedly great & funny!"
"892",3.5,"  In general, the film is insanely fun, a good solid laugh ride with some charming leads who work wonders with what they have. Even the stuff that doesn't quite work can still get a little chuckle just from the performances and the incredible set pieces. I expected this to be a total dud of a film, turns out it was pretty damn awesome"
"893",5,"  This movie is so FUNNY ??"
"894",5,"  My family absolutely loved this movie! Great references to the original! 5 stars!"
"895",4,"  Never thought I would say this since the fact that when I read the announcement and saw the cast for the film, I thought it was gonna be crap! And then I saw the Trailer and the title of the film and thought "" Aw fuck here we go another Ragnarok and Justice League 80's song pointless title"" Then a friend of mine dragged me to see it and I was very pleasantly surprised! ""Jumanji: Welcome to the Jungle"" Is a very entertaining film! I really enjoyed the teen humor, the character arcs and the overall goofiness to the film. Also enjoyed that despite lurking in the shadows of the original it manages to be a good sequel but do it's own thing! although, Robin Williams is sadly missed..."
"896",4,"  Very enjoyable movie, but let me be clear. THIS MOVIE WOULD BE SH** WITHOUT KEVING HART!This is a very good, verry silly comedy, with lots of OVERACTING and lots of clich�s, which is done on purpose, to make it even more silly."
"897",5,"  Great movie. Very funny and entertaining. Is family friendly as well. I would recommended to anyone."
"898",1,"  Really cheesy. Really reaching. Predictable dialogue. Walked out of theater with about 20 minutes left in film because it was so awful."
"899",5,"  very funny and a reboot done well, Jack black steals the show as a teenage girl trap in a middle aged man"
"900",3,"  Pleasently surprised the film held it's own. Only I didn't like the getting pulled into a video game aspect...kind of ruins the premise of the franchise a little."
"901",5,"  Liked it better than the 1st film"
"902",5,"  Amazing movie! I loved the video game references, and how the movie does not take itself seriously at all. It's pure, unhinged adventure movie, with plenty of action, suspense, humour, and fun. Other than the occasional self-esteem seeking plot elements, and typical emotional drama, I absolutely loved this movie. A++"
"903",5,"  Love the Movie. Better then the last one. But it could have been more realistic."
"904",3.5,"  Where Westworld offered a more mature (much more) study of video game politics, 2manji here shows us a junior version that entertains just as well."
"905",5,"  I love that it's a stand alone that pays to the 1st film instead of a carbon copy reboot"
"906",5,"  loved this movie. Very unique."
"907",2.5,"  Original was so much better"
"908",4,"  A great adventure and a of fun. All the main characters were great. Jack Black was probably the standout but as a Rock/Hart fan thought they were great together again"
"909",2.5,"  There are two things working in this film's favour: one is the nostalgic value attached to the 1995 original and the brand Jumanji - which, surprisingly and charmingly, is only updated here from the board game to a video game cartridge circa 1996 (but there's always the threequel, folks, for something more 2018) and the other is the simple premise of having well known actors/stars play against type - as in: what if Jack Black plays a self-obsessed girl or Dwayne 'The Rock' Johnson plays a nerd. And to this film's credit, they milked them to their fullest extent and manages quite a lot of mileage out of it. Unfortunately the rest of the film feels fairly by the book and the life lessons learnt are admirable but rather tame and unremarkable. The special effects are perfunctory, as are the cast of young unknowns and their more famous counterparts - everyone does a good job but nothing stands out as being particularly spectacular or exciting here. While the video game rules are played out in a consistently fun way and provides a clean and clear structure for the film to hang its set pieces on, the occasional sparks found in the half decent and amusing script might have worked better if they haven't been so overexposed for the trailers. In the end, this is undemanding fluff and manages just not to disappoint (or antagonize) too much in a situation where no one (except the creatively dried up studios) demands a sequel or a reboot but the audience is getting one anyway."
"910",4,"  They all did a great job, & I think this is kevin harts best role other than the one he did in the animated film."
"911",2.5,"  Some of the writing can be rather enjoyable, while other parts of the script and lines of dialogue are just terrible."
"912",3.5,"  Me gusta m�s el tono y la historia de la original, pero ésta está bien también a su manera. Se adapta a los tiempos que corren, y está muy entretenida."
"913",3.5,"  Surprisingly good sequel, with good performances by the main cast."
"914",4.5,"  Originally, I held no special desire to watch this film. Friendly overwhelming recommendations convinced me to watch it, and I certainly don't regret it. Humorous and enticing, the plot delivered far more than I expected. Not a minute passed that I was thoroughly entertained. The cast, stock-full of renowned and talented actors, helped to produce a film I would recommend to anyone. Exemplary."
"915",5,"  This was by far one of the funniest movies I have seen in a while. Jumanji kept you on the edge of your seat with the adventure while still making you laugh in almost every sentence that was said. This Jumanji was the best one I have seen so far. I would love to watch it again it was that good."
"916",0.5,"  As a nerd, I find this movie insulting.Also as a fan of the original Jumanji, I find this movie bad as f*ck."
"917",5,"  It was better than TLJ"
"918",4,"  A blast with a great cast"
"919",2.5,"  Jumanji: Welcome to the Jungle failed to retain audience's attention more than the action scenes and trailer spoiling jokes."
"920",5,"  This movie was very good. I enjoyed the action and comedy in this film. All the actors really filled their roles and got to know their character. In my opinion Jack Black truly made me laugh, the way that he was able to act like Bethany was very impressive. I would no doubt see this movie any time you can."
"921",4,"  Very enjoyable as it should be."
"922",5,"  Hilarious, loved the original and I ALSO love this"
"923",3,"  It was ok but there's nothing like the original....but a good idea having a video game instead of board game!"
"924",5,"  Jumanji Welcome to the jungle was awesome! HILARIOUS. I can't wait to see it again I cried laughing on a lot of the scenes. The entire theater had fun where i'm from."
"925",2.5,"  Here's the thing with most average movies... In the end, you always end up at Point B. Along the journey, chances are that you might end up from Point A to Point C to Point B, but in the end, you will stand at Point B. A straight line is the fastest way to travel. A scientific theory known around the globe. That's the thing with movies. If the creators/directors just go from Point A straight to Point B, it is the fastest but also least captivating. Maybe the director will add some loops and twists and turns and maybe even backtrack a bit, but still, repeatedly I shall say, you shall end standing at Point B. So, since this movie falls straight into this average generalization, I'll give it an average rating..."
"926",5,"  First I'd like to say this is NOT a remake or a reboot. It is a sequel that takes place in the same world that the original film did. The movie was great fun from start to finish. I go to the movies all the time and I've never had people in the audience laughing out loud the entire time. great action and humor. The Rock always entertains and it's worth it just to see Karen Gillan. It was a great cure for the Last Jedi blues."
"927",4,"  Really fun movie, a nice restart for the franchise."
"928",5,"  Just a well-done funny movie. I laughed a lot more than I expected to!"
"929",4.5,"  Jumanji was pretty good. Dwayne Johnson does not get enough credit for his acting. While he may look like Dwayne Johnson. He's a surprisingly versatile actor. He's funny, charming & his comedic timing is great. He really convinces you he's played by a teenage nerd. He is not your typical tough guy action hero. Also Karen Gillan but the person who stood out the most was Jack Black playing his teenage role as Bethany. Too hilarious!"
"930",4.5,"  I decided to see Jumanji since I'm a fan of the Rock and Karen Gillan. It's entertaining. Nothing to debate, nothing thought provoking, nothing to over analyze. Its just lighthearted entertainment and sometimes that's all that's needed."
"931",5,"  Jumanji was a fantastic. For anyone one thinks this was just a cash grab, you'll get your moneys worth. Don't listen to the bitter people, this is something new and enjoyable that the entire family will enjoy. One of the best movie of the year so far. Can't wait to buy it on blu-ray."
"932",4,"  Pretty good movie and quite funny. I enjoyed it"
"933",4.5,"  Although i'm big fan of Dwayne The Rock Johnson, I was skeptical of seeing Jumanji at 1st but it turned out to be one of the funnest movies I've seen in a while."
"934",4.5,"  Jumani: Welcome To The Jungle works because of the great cast, the chemistry between them and some gut-busting laughs. If you are looking for a movie that will entertain you no matter what your age is you will most likely have a good time with this movie. The film also contains some really cool action sequences that I wasn't expecting."
"935",4,"  Fun movie, no crap no sex no dirty language"
"936",5,"  Very colorful film & the cast was chosen perfectly."
"937",2,"  Overhyped. Kind of dumb. And the secondary characters are there just to kill them. No reason - just supposed to kill them."
"938",4.5,"  Not a single dull part to this movie. From the minute they got into the game they to the time they left."
"939",4.5,"  This movie was hilarious!"
"940",4.5,"  This was a fun movie. Jack Black was the best, he is so funny. I went with my friends and family for my birthday and we all enjoyed the movie. I must admit I had my doubts it would be good because I was a big Robin Williams fan. But I was pleasantly surprised. It's also a great movie because there is no foul language, & everyone keeps their clothes on. It just shows that you can make a great comedy in this day and age without dropping an ""F"" bomb every five minutes. I say go to see this movie, get yourself a big bag of popcorn and coke and relax, forget the world outside and just laugh! and laugh hard it will do you a world of good."
"941",2,"  Dumb and even boring at times the movie was a big disappointment..."
"942",4.5,"  One of 2017's best films. Loved that it picked up right where the 1995 version left off. Amazing cast, tons of hilarious moments, & great chemistry."
"943",5,"  The rock and kevin hart work perfectly together!"
"944",4,"  A fun movie recommended for everyone. A surprisingly solid storyline with tons of laughs. Not to mention, Jack Black's acting is hilarious and fantastic as portrays a high school girl trapped in a grown man's body."
"945",5,"  Don't get mad that Jumanji Welcome To The Jungle is doing better than a film you liked. This was a really good movie."
"946",5,"  Great movie. I loved how the character evolved but not so drastically that it made the entire adventure cheesy."
"947",1.5,"  It?s just one of those movies you wonder why are you still watching, hoping for something that you already know it won?t come... if it was played on Netflix I would just turn it off after the first 30min or less. Humor is super dry and silly, acting sooo bad, story dumb... I really don?t see pretty much anything interesting in it at all"
"948",4.5,"  Take it for what it is...a good action/adventure fantasy movie that lets you just enjoy yourself. Sure there's a few plot holes but I enjoyed it quite a bit. I like movies for what they are, and I thought this movie was just a lot of fun from beginning to end. And in my opinon, it was honestly better than the newest Star Wars"
"949",3.5,"  Hysterical! Jumanji is THE film that made me laugh the hardest in 2017. It was surprising entertaining and outrageous, thanks to the incredibly funny ensemble cast of Dwayne Johnson, Jack Black and Kevin Hart. Karen Gillan was superb. The story played on teenage angst and first world problems - like mobile phones and computer games. I died watching Jack Black as a teenage girl, and Dwayne Johnson discovering ""smouldering"" and muscles as a nerdy teen. A fun film, though there were parts where the pace was uneven. I'm sure Sony is all smiles with another new franchise in hand. Here's to better scripts and better story telling, and lots of laughs."
"950",5,"  Well structured, tight plot, great cast, and funny. Very very funny!"
"951",3,"  Pretty poor movie, but The Rock and Kevin Hart are just too good."
"952",4.5,"  Lol at kevin hart stole the show. He is the same in every movie. Loud with a potty mouth, Jack Black, Dwayne & KAren acually convinced you they were playing their characters and there were some really cool fight sequences in this film."
"953",2.5,"  Fun movie but it all felt pointless"
"954",3.5,"  Although it wasn't my favorite it was action packed and a lot of fun definitely a family movie."
"955",0.5,"  I have not seen this film."
"956",3.5,"  Fun movie, lots of well crafted humour. Jack Black and Kevin Hart stole the show."
"957",4,"  actually good, isn't trying to be a remake of the original. actually stands on its own two feet. ,"
"958",4,"  Thrilling, entertaining, and a must see comedy! One of the better movies in an overwhelmingly disappointing Christmas period."
"959",3,"  Fun film to watch with family and friends that is fairly original in premise, but reuses alot of the same jokes through the film."
"960",5,"  If you aren't giving this 5-stars then you must not have watched it. Go back and see it again. This is what an action movie is supposed to be."
